EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_MGB-MAX_MGB-LIMIT_AREA_DICE_BEST_J,J,I3_MI,MGB-MAX_MGB-LIMIT_AREA,0.5,UNET-R64,BEST,DICE,0.9446865918982021,0.956377277446497,0.9504959884501334,0.9056620822692025,1.887473804142079,0.9579759391562788,0.9707132999344822,0.9643025597992312,0.9310658908380639,2.9715327416010253
