EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_COMPACITY_MAX_50-MAX_AREA_D_AREAN_H_D_DICE_BEST_I,I,I3,COMPACITY_MAX_50-MAX_AREA_D_AREAN_H_D,0.5,UNET-R64,BEST,DICE,0.9605910995741505,0.9407378501769073,0.9505608232923347,0.905779814962183,5.579439665105162,0.8282753820408311,0.6349964456941808,0.7188711129169141,0.5611231782882221,8.351049024654708,0.9662304028331324,0.9627662215304067,0.9644952016133148,0.9314251398119996,3.59714720051275140.7700201698798447,0.6915362850090637,0.7286709806926077,0.5731568851386564,4.061106054428757
