EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_CONTRAST_DUAL_10_150_DICE_LAST_C,C,I3,CONTRAST_DUAL_10_150,0.5,UNET-R64,LAST,DICE,0.9589046768813936,0.9563336025039034,0.9576174139482527,0.9186813236927133,1.025200004456201,0.8356103203946448,0.6738623225291267,0.7460702436312772,0.5949856759056704,7.557341854930742,0.9714327771293989,0.954531014182315,0.9629077328932941,0.9284687230188565,1.07034701126711870.7809811390545698,0.7344060415928079,0.7569778525468106,0.6089817901457121,2.95248103129653
