EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_AREA_DUAL_256_262144_DICE_BEST_E,E,I3_MI,AREA_DUAL_256_262144,0.5,UNET-R64,BEST,DICE,0.9554450075902843,0.9492473430680982,0.9523360920615401,0.909009163001042,0.9589288400237632,0.9587198069644067,0.9582603325363871,0.958490014685468,0.9202888385136392,3.843822763691146
