EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_COMPACITY_MAX_50-MAX_AREA_D_AREAN_H_D_DICE_LAST_A,A,I3,COMPACITY_MAX_50-MAX_AREA_D_AREAN_H_D,0.5,UNET-R64,LAST,DICE,0.9596033976756114,0.9397190846681488,0.949557155133976,0.903958896740436,3.1401424799979996,0.8247736239147361,0.6361084671953657,0.7182584944865739,0.5603770271907218,8.352190040725745,0.9698948714908988,0.950896399564822,0.960301678953566,0.9236349232410446,3.6944144263187480.7698056910456195,0.704465641450999,0.735687723123146,0.5818876685595952,4.534169977397627
