EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_AREA_4096_DICE_BEST_H,H,I3_MI,AREA_4096,0.5,UNET-R64,BEST,DICE,0.9525269780950361,0.9338618950842428,0.9431020947271653,0.8923303660855555,8.384696069580611,0.9642495484113959,0.9580706380822092,0.9611501628166056,0.925206058098393,5.452688192235453
