EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_AREA_2048_1048576_DICE_LAST_I,I,I3,AREA_2048_1048576,0.5,UNET-R64,LAST,DICE,0.9509607613831922,0.949637569185619,0.9502987046827194,0.905303926861864,2.0581256651771698,0.8306699802771784,0.6333249442885428,0.718696506597885,0.5609104402654855,8.080717130056634,0.9676259840766639,0.9541685571541355,0.960850152587044,0.9246502369019779,1.13278926145759050.7780043768425241,0.7193562412623664,0.7475317534655547,0.5968468705964883,4.048588783612562
