EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_CONTRAST-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_LAST_E,E,I3,CONTRAST-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,LAST,DICE,0.963927195610166,0.9571871627950255,0.9605453558454514,0.92408587642294,1.457976686676642,0.8167931852205133,0.6611059284054949,0.7307492264551637,0.5757327406736853,8.276640937025459,0.9649365465201246,0.9656047507985964,0.9652705330190067,0.9328723727520339,1.1755156922343470.7644872573345529,0.7318447861830003,0.7478099741397016,0.5972016696315162,4.2247819196021785
