EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_COMPLEXITY-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_LAST_B,B,I3,COMPLEXITY-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,LAST,DICE,0.9558296858245151,0.9512635113419553,0.9535411321620251,0.9112074649738299,1.0834170449094147,0.8496123226000305,0.6295814118951609,0.7232320055879644,0.5664553064873936,5.5593648949144585,0.9578726006522074,0.9731933899087716,0.9654722188532231,0.9332491948964332,2.2003236667213270.7746959084517373,0.6994468116417052,0.7351507771569021,0.5812161353939467,3.695900592711566
