EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_CONTRAST-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_BEST_I,I,I3,CONTRAST-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,BEST,DICE,0.9593373465121937,0.9508286608265673,0.955064053030583,0.913992915834233,1.2602861725689656,0.8115206553983044,0.7140281859289858,0.7596592199746405,0.6124600853316366,7.271235460193802,0.9681863440612087,0.956035081707801,0.9620723458923272,0.9269165746618824,1.02958200161000860.7636045905731575,0.7538164645444391,0.7586789584004454,0.6111867381405368,3.9675459280248044
