EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_CONTRAST_10_150_DICE_LAST_A,A,I3_MI,CONTRAST_10_150,0.5,UNET-R64,LAST,DICE,0.9624073007459538,0.943157062214481,0.952684947377103,0.9096450442406968,0.8390961650138384,0.9652924603862983,0.9677332890234639,0.9665113336896003,0.9351929684338858,0.5609396050383985
