EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_ER_BASELINE_DICE_LAST_B,B,I3_ER,BASELINE,0.5,UNET-R64,LAST,DICE,0.8257884272476752,0.6297927149030434,0.7145950445103751,0.5559298970013524,7.639755850818707,0.780818678199293,0.7001023431908333,0.7382608232562683,0.5851136565019368,3.7728470510939376
