EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_COMPLEXITY-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_LAST_E,E,I3,COMPLEXITY-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,LAST,DICE,0.9513726350518754,0.9511206183232525,0.9512466099956699,0.9070260168520098,1.5195954984431372,0.8357703725178746,0.645518073976237,0.728426502523572,0.5728544232552907,7.719199439202692,0.9648154442801444,0.9628293573547926,0.963821377667023,0.930169139657562,1.19347520803264960.7772964815694604,0.7255971691739633,0.7505576011405611,0.6007140479830941,3.4737962157549864
