EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_AREA_4096_DICE_BEST_D,D,I3,AREA_4096,0.5,UNET-R64,BEST,DICE,0.9486086150362284,0.9481839531614724,0.9483962365613098,0.9018570202336503,12.225572182508177,0.8345742948626015,0.6643631485031232,0.7398045977818828,0.5870554649538674,8.712658280361072,0.964571792206392,0.9448086711889135,0.9545879521991874,0.9131212465049662,5.0815022909955480.7751768185151119,0.7227188505454959,0.7480292664149334,0.5974814317527397,3.6265527868819576
