EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_ER_AREA_4096_DICE_LAST_C,C,I3_ER,AREA_4096,0.5,UNET-R64,LAST,DICE,0.8536159069671222,0.6090244676268023,0.7108691682912894,0.5514329118550755,7.324410006270589,0.7820156850544272,0.6893462745071808,0.732762724488363,0.5782364034332211,3.5105327591214963
