EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_VOLUME-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_LAST_J,J,I3_MI,VOLUME-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,LAST,DICE,0.9517789204521505,0.9540155074529866,0.9528959015546155,0.9100297696946863,0.9655346187385139,0.9628353287186953,0.9673097050380379,0.9650673307283372,0.9324928658475014,1.788520314934591
