EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_MI_AREA_DUAL_256_262144_DICE_LAST_J,J,I3_MI,AREA_DUAL_256_262144,0.5,UNET-R64,LAST,DICE,0.9534500685549333,0.939855806227572,0.9466041328186037,0.8986214606589084,1.7922547887499196,0.9584675598637685,0.9429906464276172,0.9506661160001649,0.905971045532648,4.814363119057669
