EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1
CTAI_SEG_CNN_I3_ER_VOLUME-MAX_AREA_D_AREAN_H_D-LIMIT_AREA_DICE_LAST_C,C,I3_ER,VOLUME-MAX_AREA_D_AREAN_H_D-LIMIT_AREA,0.5,UNET-R64,LAST,DICE,0.8276859193861853,0.5979559745452412,0.6943114433585046,0.5317588484840666,7.658404697995406,0.7766693800283957,0.6860933664220686,0.7285770858379845,0.5730407071656277,3.5786702027497843
