EXP_NAME,ID,DATASET,SETUP,THRESHOLD,MODEL,BEST_OR_LAST,LOSS,PRECISION_1,RECALL_1,F1_1,IOU_1,ASSD_1,PRECISION_2,RECALL_2,F1_2,IOU_2,ASSD_2,VAL_PRECISION_1,VAL_RECALL_1,VAL_F1_1,VAL_IOU_1,VAL_ASSD_1VAL_PRECISION_2,VAL_RECALL_2,VAL_F1_2,VAL_IOU_2,VAL_ASSD_2
CTAI_SEG_CNN_I3_AREA_4096_DICE_BEST_G,G,I3,AREA_4096,0.5,UNET-R64,BEST,DICE,0.9632704301811664,0.9481711355152765,0.9556611449541056,0.9150872251249411,0.978074765902772,0.8348014613700965,0.6363185086927534,0.7221703623951986,0.5651538680452383,8.239418509515119,0.9686374169871594,0.9507641013146314,0.9596175416974122,0.9223699746562953,0.95772657195994020.7760697930477594,0.7020281343438329,0.7371944968428107,0.5837751696517967,3.412267857523319
